timestamp,open,high,low,close,volume,oi
2024-11-18 09:45:00+05:30,11140.87,11148.63,11139.68,11148.51,0,0
2024-11-18 09:46:00+05:30,11151.46,11157.15,11151.46,11155.46,0,0
2024-11-18 09:47:00+05:30,11154.45,11167.02,11154.45,11166.32,0,0
2024-11-18 09:48:00+05:30,11167.79,11179.33,11164.28,11177.44,0,0
2024-11-18 09:49:00+05:30,11177.07,11180.58,11171.96,11180.58,0,0
2024-11-18 09:50:00+05:30,11179.66,11179.66,11173.03,11176.06,0,0
2024-11-18 09:51:00+05:30,11180.74,11185.91,11180.74,11181.27,0,0
2024-11-18 09:52:00+05:30,11182.4,11183.89,11180.15,11183.89,0,0
2024-11-18 09:53:00+05:30,11180.89,11180.89,11178.29,11178.29,0,0
2024-11-18 09:54:00+05:30,11176.63,11183.59,11176.63,11180.69,0,0
2024-11-18 09:55:00+05:30,11179.93,11186.77,11179.93,11186.77,0,0
2024-11-18 09:56:00+05:30,11185.21,11187.8,11182.99,11184.72,0,0
2024-11-18 09:57:00+05:30,11183.88,11185.19,11179.48,11179.48,0,0
2024-11-18 09:58:00+05:30,11178.36,11178.94,11174.94,11175.82,0,0
2024-11-18 09:59:00+05:30,11174.22,11179.06,11174.22,11175.92,0,0
2024-11-18 10:00:00+05:30,11176.32,11182.88,11176.32,11182.88,0,0
2024-11-18 10:01:00+05:30,11183.7,11190.94,11183.7,11189.32,0,0
2024-11-18 10:02:00+05:30,11186.43,11190.84,11186.43,11190.36,0,0
2024-11-18 10:03:00+05:30,11191.25,11197.15,11189.83,11197.15,0,0
2024-11-18 10:04:00+05:30,11201.83,11205.99,11201.83,11203.76,0,0
2024-11-18 10:05:00+05:30,11204.4,11207.97,11204.4,11205.97,0,0
2024-11-18 10:06:00+05:30,11204.26,11204.26,11200.05,11200.77,0,0
2024-11-18 10:07:00+05:30,11200.28,11200.28,11196.8,11198.83,0,0
2024-11-18 10:08:00+05:30,11200.31,11200.58,11197.06,11197.66,0,0
2024-11-18 10:09:00+05:30,11198.96,11206.14,11197.66,11206.14,0,0
2024-11-18 10:10:00+05:30,11206.73,11206.73,11201.28,11204.64,0,0
2024-11-18 10:11:00+05:30,11204.27,11205.34,11203.49,11205.34,0,0
2024-11-18 10:12:00+05:30,11205.78,11205.78,11203.39,11204.48,0,0
2024-11-18 10:13:00+05:30,11206.26,11208.32,11204.21,11204.21,0,0
2024-11-18 10:14:00+05:30,11200.8,11201.03,11194.47,11194.47,0,0
2024-11-18 10:15:00+05:30,11191.94,11192.48,11187.67,11188.1,0,0
2024-11-18 10:16:00+05:30,11189.15,11190.64,11188.38,11188.83,0,0
2024-11-18 10:17:00+05:30,11189.15,11193.5,11189.15,11190.55,0,0
2024-11-18 10:18:00+05:30,11190.33,11193.08,11189.78,11192.74,0,0
2024-11-18 10:19:00+05:30,11194.58,11194.58,11179.56,11180.58,0,0
2024-11-18 10:20:00+05:30,11179.2,11181.21,11178.27,11180.3,0,0
2024-11-18 10:21:00+05:30,11183.33,11188.76,11183.33,11188.76,0,0
2024-11-18 10:22:00+05:30,11187.24,11188.15,11187.24,11188.15,0,0
2024-11-18 10:23:00+05:30,11187.75,11193.53,11187.75,11191.73,0,0
2024-11-18 10:24:00+05:30,11192.21,11195.66,11192.21,11195.66,0,0
2024-11-18 10:25:00+05:30,11195.42,11195.42,11191.75,11192.39,0,0
2024-11-18 10:26:00+05:30,11191.43,11191.69,11188.77,11188.77,0,0
2024-11-18 10:27:00+05:30,11190.28,11190.28,11185.15,11185.15,0,0
2024-11-18 10:28:00+05:30,11184.95,11185.35,11177.52,11177.52,0,0
2024-11-18 10:29:00+05:30,11177.76,11177.93,11175.61,11175.82,0,0
2024-11-18 10:30:00+05:30,11175.23,11175.23,11170.47,11173.19,0,0
2024-11-18 10:31:00+05:30,11173.88,11179.75,11173.88,11179.75,0,0
2024-11-18 10:32:00+05:30,11179.89,11179.89,11172.87,11172.96,0,0
2024-11-18 10:33:00+05:30,11173.71,11174.38,11171.11,11171.11,0,0
2024-11-18 10:34:00+05:30,11170.71,11172.57,11169.92,11172.57,0,0
2024-11-18 10:35:00+05:30,11172.47,11173.19,11170.18,11170.83,0,0
2024-11-18 10:36:00+05:30,11170.62,11172.45,11169.99,11169.99,0,0
2024-11-18 10:37:00+05:30,11170.65,11171.59,11167.11,11168.27,0,0
2024-11-18 10:38:00+05:30,11168.06,11172.29,11168.06,11171.99,0,0
2024-11-18 10:39:00+05:30,11171.97,11171.97,11166.38,11166.38,0,0
2024-11-18 10:40:00+05:30,11166.53,11167.46,11164.72,11167.26,0,0
2024-11-18 10:41:00+05:30,11169.04,11169.04,11165.05,11165.41,0,0
2024-11-18 10:42:00+05:30,11165.14,11169.7,11165.14,11169.7,0,0
2024-11-18 10:43:00+05:30,11169.12,11169.12,11167.37,11168.78,0,0
2024-11-18 10:44:00+05:30,11168.01,11168.01,11162.99,11165.95,0,0
2024-11-18 10:45:00+05:30,11164.74,11169.96,11164.64,11169.96,0,0
2024-11-18 10:46:00+05:30,11169.35,11170.31,11167.4,11170.31,0,0
2024-11-18 10:47:00+05:30,11169.03,11169.03,11166.87,11167.27,0,0
2024-11-18 10:48:00+05:30,11167.93,11168.38,11161.19,11161.19,0,0
2024-11-18 10:49:00+05:30,11161.38,11161.56,11158.45,11158.82,0,0
2024-11-18 10:50:00+05:30,11160.33,11164.93,11160.33,11164.85,0,0
2024-11-18 10:51:00+05:30,11167.5,11168.85,11163.34,11166.53,0,0
2024-11-18 10:52:00+05:30,11168.12,11170.19,11168.12,11170.19,0,0
2024-11-18 10:53:00+05:30,11171.03,11171.03,11168.45,11169.11,0,0
2024-11-18 10:54:00+05:30,11168.21,11168.8,11166.71,11168.38,0,0
2024-11-18 10:55:00+05:30,11167.18,11173.76,11167.18,11173.76,0,0
2024-11-18 10:56:00+05:30,11173.2,11178.41,11173.2,11176.81,0,0
2024-11-18 10:57:00+05:30,11177.67,11181.0,11177.67,11181.0,0,0
2024-11-18 10:58:00+05:30,11180.28,11180.5,11177.8,11180.5,0,0
2024-11-18 10:59:00+05:30,11180.04,11183.14,11180.04,11182.69,0,0
2024-11-18 11:00:00+05:30,11183.83,11183.83,11181.21,11181.8,0,0
2024-11-18 11:01:00+05:30,11183.24,11183.24,11175.03,11175.03,0,0
2024-11-18 11:02:00+05:30,11176.6,11180.65,11176.6,11178.81,0,0
2024-11-18 11:03:00+05:30,11176.62,11177.36,11174.8,11175.21,0,0
2024-11-18 11:04:00+05:30,11175.48,11176.22,11174.72,11176.22,0,0
2024-11-18 11:05:00+05:30,11177.95,11177.95,11174.48,11174.48,0,0
2024-11-18 11:06:00+05:30,11173.82,11174.77,11172.14,11173.92,0,0
2024-11-18 11:07:00+05:30,11175.24,11178.1,11174.31,11176.18,0,0
2024-11-18 11:08:00+05:30,11175.82,11175.82,11173.44,11173.52,0,0
2024-11-18 11:09:00+05:30,11172.41,11173.0,11169.79,11171.54,0,0
2024-11-18 11:10:00+05:30,11171.46,11172.31,11170.68,11170.68,0,0
2024-11-18 11:11:00+05:30,11172.24,11174.07,11171.88,11172.32,0,0
2024-11-18 11:12:00+05:30,11172.23,11173.26,11172.23,11173.13,0,0
2024-11-18 11:13:00+05:30,11174.38,11176.42,11173.44,11173.91,0,0
2024-11-18 11:14:00+05:30,11175.18,11175.18,11170.43,11170.43,0,0
2024-11-18 11:15:00+05:30,11170.5,11172.91,11168.71,11172.91,0,0
2024-11-18 11:16:00+05:30,11173.16,11174.16,11173.16,11174.15,0,0
2024-11-18 11:17:00+05:30,11174.11,11176.78,11172.61,11175.76,0,0
2024-11-18 11:18:00+05:30,11176.52,11180.28,11176.52,11180.28,0,0
2024-11-18 11:19:00+05:30,11179.4,11182.47,11179.4,11181.92,0,0
2024-11-18 11:20:00+05:30,11180.96,11181.55,11177.82,11181.55,0,0
2024-11-18 11:21:00+05:30,11182.15,11184.84,11182.13,11182.86,0,0
2024-11-18 11:22:00+05:30,11183.29,11183.29,11180.84,11180.84,0,0
2024-11-18 11:23:00+05:30,11181.83,11181.83,11179.71,11180.5,0,0
2024-11-18 11:24:00+05:30,11181.91,11181.91,11177.98,11177.98,0,0
2024-11-18 11:25:00+05:30,11178.1,11179.2,11176.95,11178.93,0,0
2024-11-18 11:26:00+05:30,11178.38,11182.51,11178.38,11182.51,0,0
2024-11-18 11:27:00+05:30,11183.17,11189.75,11183.17,11187.88,0,0
2024-11-18 11:28:00+05:30,11187.77,11192.49,11187.77,11189.99,0,0
2024-11-18 11:29:00+05:30,11190.96,11191.7,11190.68,11190.68,0,0
2024-11-18 11:30:00+05:30,11191.42,11191.42,11187.39,11187.39,0,0
2024-11-18 11:31:00+05:30,11188.0,11188.0,11184.94,11185.28,0,0
2024-11-18 11:32:00+05:30,11183.58,11185.03,11182.64,11182.64,0,0
2024-11-18 11:33:00+05:30,11182.77,11185.83,11182.77,11185.53,0,0
2024-11-18 11:34:00+05:30,11186.7,11188.68,11185.52,11185.52,0,0
2024-11-18 11:35:00+05:30,11185.16,11185.16,11182.89,11183.85,0,0
2024-11-18 11:36:00+05:30,11184.07,11184.24,11182.17,11182.25,0,0
2024-11-18 11:37:00+05:30,11182.69,11183.43,11181.47,11182.4,0,0
2024-11-18 11:38:00+05:30,11183.25,11185.2,11181.75,11182.49,0,0
2024-11-18 11:39:00+05:30,11181.67,11182.67,11179.56,11180.83,0,0
2024-11-18 11:40:00+05:30,11181.92,11185.01,11181.45,11181.45,0,0
2024-11-18 11:41:00+05:30,11182.57,11182.92,11179.66,11180.35,0,0
2024-11-18 11:42:00+05:30,11182.24,11183.87,11182.24,11182.99,0,0
2024-11-18 11:43:00+05:30,11185.0,11187.81,11184.01,11187.81,0,0
2024-11-18 11:44:00+05:30,11187.07,11192.03,11187.07,11191.24,0,0
2024-11-18 11:45:00+05:30,11191.73,11195.32,11191.73,11194.94,0,0
2024-11-18 11:46:00+05:30,11196.55,11196.55,11191.84,11191.84,0,0
2024-11-18 11:47:00+05:30,11193.47,11193.47,11190.9,11191.79,0,0
2024-11-18 11:48:00+05:30,11192.03,11194.19,11192.03,11192.87,0,0
2024-11-18 11:49:00+05:30,11192.68,11192.68,11187.08,11188.22,0,0
2024-11-18 11:50:00+05:30,11187.91,11190.17,11187.41,11189.94,0,0
2024-11-18 11:51:00+05:30,11189.14,11189.5,11188.31,11188.31,0,0
2024-11-18 11:52:00+05:30,11187.09,11187.89,11186.52,11187.89,0,0
2024-11-18 11:53:00+05:30,11186.88,11189.57,11186.56,11189.57,0,0
2024-11-18 11:54:00+05:30,11190.14,11193.4,11190.14,11193.4,0,0
2024-11-18 11:55:00+05:30,11192.5,11194.39,11192.5,11194.39,0,0
2024-11-18 11:56:00+05:30,11194.02,11194.02,11190.1,11190.1,0,0
2024-11-18 11:57:00+05:30,11190.65,11191.75,11189.45,11191.75,0,0
2024-11-18 11:58:00+05:30,11191.84,11195.73,11191.84,11195.73,0,0
2024-11-18 11:59:00+05:30,11197.45,11199.56,11196.08,11199.56,0,0
2024-11-18 12:00:00+05:30,11200.07,11202.33,11198.05,11200.39,0,0
2024-11-18 12:01:00+05:30,11200.61,11201.97,11199.88,11201.6,0,0
2024-11-18 12:02:00+05:30,11201.37,11202.86,11198.85,11198.85,0,0
2024-11-18 12:03:00+05:30,11199.42,11202.88,11198.14,11202.88,0,0
2024-11-18 12:04:00+05:30,11203.73,11205.22,11203.73,11204.25,0,0
2024-11-18 12:05:00+05:30,11204.64,11205.14,11203.67,11205.14,0,0
2024-11-18 12:06:00+05:30,11205.04,11205.04,11204.0,11204.9,0,0
2024-11-18 12:07:00+05:30,11203.58,11205.35,11203.44,11205.35,0,0
2024-11-18 12:08:00+05:30,11205.34,11208.37,11205.08,11208.37,0,0
2024-11-18 12:09:00+05:30,11208.51,11209.99,11208.17,11209.15,0,0
2024-11-18 12:10:00+05:30,11205.78,11205.78,11203.59,11204.36,0,0
2024-11-18 12:11:00+05:30,11204.91,11212.47,11204.91,11211.6,0,0
2024-11-18 12:12:00+05:30,11211.33,11211.33,11209.07,11211.08,0,0
2024-11-18 12:13:00+05:30,11212.0,11214.54,11211.47,11214.47,0,0
2024-11-18 12:14:00+05:30,11214.78,11214.89,11211.17,11211.17,0,0
2024-11-18 12:15:00+05:30,11210.57,11213.69,11210.33,11210.33,0,0
2024-11-18 12:16:00+05:30,11210.12,11210.67,11208.6,11209.11,0,0
2024-11-18 12:17:00+05:30,11210.44,11213.24,11210.4,11213.22,0,0
2024-11-18 12:18:00+05:30,11212.1,11213.57,11210.98,11212.73,0,0
2024-11-18 12:19:00+05:30,11212.28,11213.91,11211.4,11213.9,0,0
2024-11-18 12:20:00+05:30,11211.7,11214.57,11209.25,11209.25,0,0
2024-11-18 12:21:00+05:30,11210.28,11210.52,11208.43,11209.88,0,0
2024-11-18 12:22:00+05:30,11210.3,11211.76,11209.75,11211.76,0,0
2024-11-18 12:23:00+05:30,11211.03,11211.82,11210.61,11211.82,0,0
2024-11-18 12:24:00+05:30,11211.26,11212.93,11211.26,11211.36,0,0
2024-11-18 12:25:00+05:30,11210.76,11212.58,11210.2,11211.85,0,0
2024-11-18 12:26:00+05:30,11212.41,11215.27,11212.41,11214.14,0,0
2024-11-18 12:27:00+05:30,11215.82,11221.7,11215.34,11221.7,0,0
2024-11-18 12:28:00+05:30,11221.93,11223.57,11220.09,11223.57,0,0
2024-11-18 12:29:00+05:30,11222.52,11227.31,11222.52,11227.31,0,0
2024-11-18 12:30:00+05:30,11227.63,11230.52,11225.78,11230.52,0,0
2024-11-18 12:31:00+05:30,11230.11,11231.34,11223.7,11223.7,0,0
2024-11-18 12:32:00+05:30,11223.59,11224.4,11223.48,11224.06,0,0
2024-11-18 12:33:00+05:30,11223.63,11223.63,11218.89,11218.89,0,0
2024-11-18 12:34:00+05:30,11219.29,11221.4,11218.9,11218.9,0,0
2024-11-18 12:35:00+05:30,11219.12,11223.7,11219.12,11221.6,0,0
2024-11-18 12:36:00+05:30,11221.9,11223.31,11221.42,11222.98,0,0
2024-11-18 12:37:00+05:30,11222.4,11222.88,11220.22,11220.53,0,0
2024-11-18 12:38:00+05:30,11220.31,11220.31,11213.65,11213.65,0,0
2024-11-18 12:39:00+05:30,11213.23,11213.9,11210.87,11211.51,0,0
2024-11-18 12:40:00+05:30,11211.54,11212.91,11211.54,11212.91,0,0
2024-11-18 12:41:00+05:30,11213.06,11214.5,11213.06,11214.5,0,0
2024-11-18 12:42:00+05:30,11213.85,11214.94,11213.71,11214.65,0,0
2024-11-18 12:43:00+05:30,11214.37,11214.37,11209.7,11214.33,0,0
2024-11-18 12:44:00+05:30,11214.72,11215.68,11213.81,11213.84,0,0
2024-11-18 12:45:00+05:30,11213.27,11213.27,11210.04,11210.25,0,0
2024-11-18 12:46:00+05:30,11211.29,11214.21,11211.29,11214.21,0,0
2024-11-18 12:47:00+05:30,11215.04,11217.98,11214.63,11216.15,0,0
2024-11-18 12:48:00+05:30,11217.89,11218.14,11216.94,11218.14,0,0
2024-11-18 12:49:00+05:30,11216.55,11220.53,11216.55,11220.53,0,0
2024-11-18 12:50:00+05:30,11220.37,11220.55,11216.35,11216.87,0,0
2024-11-18 12:51:00+05:30,11213.68,11213.68,11211.57,11211.57,0,0
2024-11-18 12:52:00+05:30,11210.44,11210.44,11202.96,11202.96,0,0
2024-11-18 12:53:00+05:30,11203.72,11205.9,11203.72,11205.14,0,0
2024-11-18 12:54:00+05:30,11205.02,11205.61,11202.79,11202.79,0,0
2024-11-18 12:55:00+05:30,11202.74,11204.42,11198.0,11201.36,0,0
2024-11-18 12:56:00+05:30,11201.82,11202.98,11201.82,11202.87,0,0
2024-11-18 12:57:00+05:30,11201.81,11203.6,11201.81,11202.52,0,0
2024-11-18 12:58:00+05:30,11202.23,11202.71,11201.28,11201.28,0,0
2024-11-18 12:59:00+05:30,11202.22,11202.22,11198.63,11198.82,0,0
2024-11-18 13:00:00+05:30,11199.61,11202.25,11199.42,11202.25,0,0
2024-11-18 13:01:00+05:30,11202.58,11204.4,11202.58,11204.4,0,0
2024-11-18 13:02:00+05:30,11204.4,11208.79,11204.4,11208.79,0,0
2024-11-18 13:03:00+05:30,11208.34,11210.07,11207.68,11209.77,0,0
2024-11-18 13:04:00+05:30,11209.68,11209.68,11206.24,11206.24,0,0
2024-11-18 13:05:00+05:30,11206.0,11208.1,11205.84,11208.1,0,0
2024-11-18 13:06:00+05:30,11208.22,11208.98,11207.3,11208.17,0,0
2024-11-18 13:07:00+05:30,11208.04,11208.47,11207.38,11208.47,0,0
2024-11-18 13:08:00+05:30,11208.57,11211.39,11208.57,11210.73,0,0
2024-11-18 13:09:00+05:30,11211.81,11213.26,11210.73,11213.26,0,0
2024-11-18 13:10:00+05:30,11212.48,11212.48,11209.45,11209.45,0,0
2024-11-18 13:11:00+05:30,11208.98,11209.04,11207.96,11207.96,0,0
2024-11-18 13:12:00+05:30,11207.6,11208.16,11204.8,11206.56,0,0
2024-11-18 13:13:00+05:30,11206.76,11206.76,11204.32,11204.32,0,0
2024-11-18 13:14:00+05:30,11204.35,11208.17,11204.35,11207.6,0,0
2024-11-18 13:15:00+05:30,11208.23,11210.35,11207.41,11210.35,0,0
2024-11-18 13:16:00+05:30,11208.22,11208.22,11203.8,11206.3,0,0
2024-11-18 13:17:00+05:30,11206.04,11206.6,11204.54,11206.51,0,0
2024-11-18 13:18:00+05:30,11206.33,11206.45,11202.05,11202.65,0,0
2024-11-18 13:19:00+05:30,11200.75,11200.75,11198.39,11198.39,0,0
2024-11-18 13:20:00+05:30,11197.1,11200.07,11197.1,11198.59,0,0
2024-11-18 13:21:00+05:30,11200.2,11201.34,11199.29,11200.93,0,0
2024-11-18 13:22:00+05:30,11200.37,11201.96,11200.37,11201.96,0,0
2024-11-18 13:23:00+05:30,11200.77,11201.28,11198.97,11199.83,0,0
2024-11-18 13:24:00+05:30,11200.48,11202.25,11200.48,11201.07,0,0
2024-11-18 13:25:00+05:30,11202.19,11203.09,11199.0,11199.0,0,0
2024-11-18 13:26:00+05:30,11198.9,11199.09,11196.29,11196.29,0,0
2024-11-18 13:27:00+05:30,11196.74,11198.28,11196.64,11197.72,0,0
2024-11-18 13:28:00+05:30,11196.02,11199.11,11195.71,11197.29,0,0
2024-11-18 13:29:00+05:30,11199.33,11199.33,11196.54,11196.54,0,0
2024-11-18 13:30:00+05:30,11196.81,11198.62,11195.45,11198.62,0,0
2024-11-18 13:31:00+05:30,11197.9,11199.1,11197.5,11198.05,0,0
2024-11-18 13:32:00+05:30,11196.51,11196.51,11191.92,11193.55,0,0
2024-11-18 13:33:00+05:30,11193.68,11195.58,11193.68,11194.46,0,0
2024-11-18 13:34:00+05:30,11194.32,11197.35,11194.32,11197.35,0,0
2024-11-18 13:35:00+05:30,11198.18,11199.61,11197.34,11199.61,0,0
2024-11-18 13:36:00+05:30,11199.59,11199.59,11197.8,11197.8,0,0
2024-11-18 13:37:00+05:30,11197.49,11198.31,11196.3,11196.96,0,0
2024-11-18 13:38:00+05:30,11195.98,11206.27,11195.98,11206.27,0,0
2024-11-18 13:39:00+05:30,11207.14,11208.26,11206.57,11207.56,0,0
2024-11-18 13:40:00+05:30,11208.36,11208.36,11203.7,11203.7,0,0
2024-11-18 13:41:00+05:30,11204.03,11204.03,11201.3,11202.42,0,0
2024-11-18 13:42:00+05:30,11202.43,11202.44,11198.02,11198.02,0,0
2024-11-18 13:43:00+05:30,11198.92,11199.5,11198.81,11199.31,0,0
2024-11-18 13:44:00+05:30,11199.55,11199.55,11196.95,11198.23,0,0
2024-11-18 13:45:00+05:30,11197.17,11199.74,11197.17,11198.47,0,0
2024-11-18 13:46:00+05:30,11198.68,11200.01,11198.49,11198.49,0,0
2024-11-18 13:47:00+05:30,11198.22,11202.73,11198.22,11202.73,0,0
2024-11-18 13:48:00+05:30,11201.43,11202.88,11200.79,11200.79,0,0
2024-11-18 13:49:00+05:30,11201.98,11201.98,11199.6,11200.97,0,0
2024-11-18 13:50:00+05:30,11201.26,11205.78,11201.26,11205.65,0,0
2024-11-18 13:51:00+05:30,11207.23,11207.39,11207.0,11207.19,0,0
2024-11-18 13:52:00+05:30,11207.49,11210.23,11207.49,11209.14,0,0
2024-11-18 13:53:00+05:30,11209.27,11210.54,11209.21,11209.21,0,0
2024-11-18 13:54:00+05:30,11209.08,11210.88,11209.05,11210.6,0,0
2024-11-18 13:55:00+05:30,11210.65,11212.14,11210.53,11210.53,0,0
2024-11-18 13:56:00+05:30,11208.41,11210.81,11207.57,11210.81,0,0
2024-11-18 13:57:00+05:30,11210.77,11212.11,11210.77,11212.11,0,0
2024-11-18 13:58:00+05:30,11210.69,11214.83,11210.69,11214.68,0,0
2024-11-18 13:59:00+05:30,11215.0,11215.57,11212.65,11215.57,0,0
2024-11-18 14:00:00+05:30,11216.11,11217.4,11215.48,11217.4,0,0
2024-11-18 14:01:00+05:30,11217.12,11217.12,11213.7,11213.7,0,0
2024-11-18 14:02:00+05:30,11212.79,11213.4,11209.87,11209.87,0,0
2024-11-18 14:03:00+05:30,11211.04,11213.72,11209.57,11212.74,0,0
2024-11-18 14:04:00+05:30,11213.82,11215.1,11211.24,11211.24,0,0
2024-11-18 14:05:00+05:30,11210.9,11211.31,11210.45,11210.51,0,0
2024-11-18 14:06:00+05:30,11209.74,11211.58,11209.09,11209.09,0,0
2024-11-18 14:07:00+05:30,11211.16,11213.12,11208.82,11208.82,0,0
2024-11-18 14:08:00+05:30,11208.6,11209.26,11207.7,11208.69,0,0
2024-11-18 14:09:00+05:30,11210.45,11214.01,11210.45,11214.01,0,0
2024-11-18 14:10:00+05:30,11214.0,11214.28,11213.32,11213.32,0,0
2024-11-18 14:11:00+05:30,11212.87,11212.87,11208.12,11208.12,0,0
2024-11-18 14:12:00+05:30,11207.93,11212.12,11207.6,11212.12,0,0
2024-11-18 14:13:00+05:30,11211.74,11212.12,11207.45,11207.45,0,0
2024-11-18 14:14:00+05:30,11206.55,11208.77,11206.55,11207.1,0,0
2024-11-18 14:15:00+05:30,11206.95,11207.24,11202.19,11202.19,0,0
2024-11-18 14:16:00+05:30,11203.61,11204.37,11199.93,11204.37,0,0
2024-11-18 14:17:00+05:30,11204.61,11204.61,11202.18,11202.55,0,0
2024-11-18 14:18:00+05:30,11202.73,11205.55,11202.73,11204.32,0,0
2024-11-18 14:19:00+05:30,11205.19,11206.11,11203.13,11203.49,0,0
2024-11-18 14:20:00+05:30,11203.87,11204.79,11201.98,11201.98,0,0
2024-11-18 14:21:00+05:30,11202.89,11202.94,11201.41,11201.41,0,0
2024-11-18 14:22:00+05:30,11201.34,11201.34,11195.65,11195.96,0,0
2024-11-18 14:23:00+05:30,11195.68,11199.69,11195.68,11199.69,0,0
2024-11-18 14:24:00+05:30,11199.16,11199.16,11194.66,11194.66,0,0
2024-11-18 14:25:00+05:30,11194.61,11197.71,11194.61,11197.71,0,0
2024-11-18 14:26:00+05:30,11197.0,11199.06,11197.0,11198.73,0,0
2024-11-18 14:27:00+05:30,11200.33,11200.33,11196.4,11196.4,0,0
2024-11-18 14:28:00+05:30,11196.17,11196.48,11188.12,11188.12,0,0
2024-11-18 14:29:00+05:30,11188.33,11189.93,11186.97,11188.6,0,0
2024-11-18 14:30:00+05:30,11188.23,11188.24,11186.1,11186.1,0,0
2024-11-18 14:31:00+05:30,11186.55,11186.55,11181.08,11181.08,0,0
2024-11-18 14:32:00+05:30,11180.21,11181.76,11178.41,11178.41,0,0
2024-11-18 14:33:00+05:30,11179.85,11180.08,11179.59,11179.7,0,0
2024-11-18 14:34:00+05:30,11176.32,11177.62,11175.77,11175.77,0,0
2024-11-18 14:35:00+05:30,11176.36,11176.93,11175.57,11176.02,0,0
2024-11-18 14:36:00+05:30,11177.09,11177.57,11174.28,11175.85,0,0
2024-11-18 14:37:00+05:30,11175.28,11177.82,11175.28,11177.82,0,0
2024-11-18 14:38:00+05:30,11177.87,11179.15,11173.74,11177.04,0,0
2024-11-18 14:39:00+05:30,11177.54,11183.58,11177.53,11183.58,0,0
2024-11-18 14:40:00+05:30,11184.73,11184.73,11180.6,11180.6,0,0
2024-11-18 14:41:00+05:30,11180.75,11181.41,11180.01,11181.33,0,0
2024-11-18 14:42:00+05:30,11180.72,11181.17,11177.13,11177.13,0,0
2024-11-18 14:43:00+05:30,11176.47,11181.54,11176.47,11181.54,0,0
2024-11-18 14:44:00+05:30,11180.68,11185.72,11180.68,11185.72,0,0
2024-11-18 14:45:00+05:30,11184.82,11186.91,11184.21,11186.12,0,0
2024-11-18 14:46:00+05:30,11185.6,11185.6,11180.18,11181.55,0,0
2024-11-18 14:47:00+05:30,11184.49,11187.95,11184.49,11185.61,0,0
2024-11-18 14:48:00+05:30,11185.36,11190.13,11185.36,11190.13,0,0
2024-11-18 14:49:00+05:30,11190.53,11191.77,11188.99,11191.77,0,0
2024-11-18 14:50:00+05:30,11191.86,11191.86,11189.81,11190.54,0,0
2024-11-18 14:51:00+05:30,11191.99,11191.99,11189.11,11189.89,0,0
2024-11-18 14:52:00+05:30,11189.43,11192.66,11187.65,11187.65,0,0
2024-11-18 14:53:00+05:30,11189.5,11192.32,11187.56,11192.32,0,0
2024-11-18 14:54:00+05:30,11191.49,11198.26,11191.49,11198.26,0,0
